epoch (ms),time (05:00),elapsed (s),pitch (deg),roll (deg),yaw (deg),heading (deg)
1517305045831,2018-01-30T14:37:25.831,14.895,-8.808,-57.815,24.097,24.097
1517305045838,2018-01-30T14:37:25.838,14.902,-10.538,-58.129,23.467,23.467
1517305045854,2018-01-30T14:37:25.854,14.918,-12.360,-58.361,22.793,22.793
1517305045861,2018-01-30T14:37:25.861,14.925,-14.182,-58.480,22.068,22.068
1517305045869,2018-01-30T14:37:25.869,14.933,-16.008,-58.489,21.267,21.267
1517305045884,2018-01-30T14:37:25.884,14.948,-17.853,-58.418,20.424,20.424
1517305045891,2018-01-30T14:37:25.891,14.955,-19.797,-58.276,19.547,19.547
1517305045898,2018-01-30T14:37:25.898,14.962,-21.859,-58.037,18.616,18.616
1517305045914,2018-01-30T14:37:25.914,14.978,-23.952,-57.703,17.638,17.638
1517305045921,2018-01-30T14:37:25.921,14.985,-26.035,-57.290,16.621,16.621
1517305045929,2018-01-30T14:37:25.929,14.993,-28.056,-56.799,15.579,15.579
1517305045944,2018-01-30T14:37:25.944,15.008,-29.988,-56.254,14.503,14.503
1517305045951,2018-01-30T14:37:25.951,15.015,-31.806,-55.688,13.353,13.353
1517305045958,2018-01-30T14:37:25.958,15.022,-33.449,-55.112,12.102,12.102
1517305045974,2018-01-30T14:37:25.974,15.038,-34.930,-54.541,10.786,10.786
1517305045981,2018-01-30T14:37:25.981,15.045,-36.320,-53.982,9.442,9.442
1517305045991,2018-01-30T14:37:25.991,15.055,-37.630,-53.424,8.124,8.124
1517305046004,2018-01-30T14:37:26.004,15.068,-38.827,-52.860,6.863,6.863
1517305046011,2018-01-30T14:37:26.011,15.075,-39.898,-52.279,5.647,5.647
1517305046026,2018-01-30T14:37:26.026,15.090,-40.901,-51.707,4.482,4.482
1517305046033,2018-01-30T14:37:26.033,15.097,-41.851,-51.181,3.417,3.417
1517305046043,2018-01-30T14:37:26.043,15.107,-42.715,-50.708,2.455,2.455
1517305046056,2018-01-30T14:37:26.056,15.120,-43.461,-50.259,1.515,1.515
1517305046063,2018-01-30T14:37:26.063,15.127,-44.056,-49.852,0.591,0.591
1517305046071,2018-01-30T14:37:26.071,15.135,-44.513,-49.526,359.719,359.719
1517305046086,2018-01-30T14:37:26.086,15.150,-44.902,-49.296,358.893,358.893
1517305046094,2018-01-30T14:37:26.094,15.158,-45.294,-49.175,358.113,358.113
1517305046101,2018-01-30T14:37:26.101,15.165,-45.682,-49.165,357.405,357.405
1517305046116,2018-01-30T14:37:26.116,15.180,-46.064,-49.249,356.763,356.763
1517305046123,2018-01-30T14:37:26.123,15.187,-46.379,-49.398,356.236,356.236
1517305046131,2018-01-30T14:37:26.131,15.195,-46.555,-49.573,355.867,355.867
1517305046146,2018-01-30T14:37:26.146,15.210,-46.487,-49.761,355.605,355.605
1517305046156,2018-01-30T14:37:26.156,15.220,-46.040,-49.971,355.375,355.375
1517305046163,2018-01-30T14:37:26.163,15.227,-45.112,-50.223,355.175,355.175
1517305046176,2018-01-30T14:37:26.176,15.240,-43.686,-50.554,355.021,355.021
1517305046183,2018-01-30T14:37:26.183,15.247,-41.861,-51.032,354.947,354.947
1517305046191,2018-01-30T14:37:26.191,15.255,-40.010,-51.732,355.014,355.014
1517305046206,2018-01-30T14:37:26.206,15.270,-38.495,-52.649,355.274,355.274
1517305046213,2018-01-30T14:37:26.213,15.277,-37.205,-53.731,355.812,355.812
1517305046229,2018-01-30T14:37:26.229,15.293,-35.832,-54.883,356.649,356.649
1517305046237,2018-01-30T14:37:26.237,15.301,-34.077,-55.968,357.703,357.703
1517305046244,2018-01-30T14:37:26.244,15.308,-31.730,-56.904,358.854,358.854
1517305046259,2018-01-30T14:37:26.259,15.323,-28.695,-57.690,0.020,0.020
1517305046266,2018-01-30T14:37:26.266,15.330,-24.949,-58.329,1.175,1.175
1517305046273,2018-01-30T14:37:26.273,15.337,-20.617,-58.825,2.346,2.346
1517305046289,2018-01-30T14:37:26.289,15.353,-15.935,-59.204,3.530,3.530
1517305046296,2018-01-30T14:37:26.296,15.360,-11.122,-59.462,4.687,4.687
1517305046304,2018-01-30T14:37:26.304,15.368,-6.241,-59.584,5.802,5.802
1517305046318,2018-01-30T14:37:26.318,15.382,-1.191,-59.553,6.930,6.930
1517305046326,2018-01-30T14:37:26.326,15.390,4.045,-59.329,8.067,8.067
1517305046334,2018-01-30T14:37:26.334,15.398,9.441,-58.854,9.164,9.164
1517305046348,2018-01-30T14:37:26.348,15.412,15.061,-57.963,10.312,10.312
1517305046356,2018-01-30T14:37:26.356,15.420,20.610,-56.477,11.622,11.622
1517305046364,2018-01-30T14:37:26.364,15.428,25.605,-54.367,13.118,13.118
1517305046379,2018-01-30T14:37:26.379,15.443,29.846,-51.706,14.804,14.804
1517305046386,2018-01-30T14:37:26.386,15.450,33.375,-48.577,16.650,16.650
1517305046393,2018-01-30T14:37:26.393,15.457,36.329,-45.061,18.573,18.573
1517305046409,2018-01-30T14:37:26.409,15.473,38.920,-41.225,20.464,20.464
1517305046416,2018-01-30T14:37:26.416,15.480,41.381,-37.123,22.195,22.195
1517305046431,2018-01-30T14:37:26.431,15.495,43.860,-32.875,23.686,23.686
1517305046438,2018-01-30T14:37:26.438,15.502,46.351,-28.593,25.033,25.033
1517305046446,2018-01-30T14:37:26.446,15.510,48.799,-24.418,26.293,26.293
1517305046461,2018-01-30T14:37:26.461,15.525,51.243,-20.363,27.581,27.581
1517305046469,2018-01-30T14:37:26.469,15.533,53.710,-16.366,29.037,29.037
1517305046476,2018-01-30T14:37:26.476,15.540,56.228,-12.385,30.644,30.644
1517305046491,2018-01-30T14:37:26.491,15.555,58.824,-8.403,32.270,32.270
1517305046498,2018-01-30T14:37:26.498,15.562,61.530,-4.507,33.892,33.892
1517305046506,2018-01-30T14:37:26.506,15.570,64.448,-0.845,35.680,35.680
1517305046521,2018-01-30T14:37:26.521,15.585,67.754,2.529,37.840,37.840
1517305046528,2018-01-30T14:37:26.528,15.592,71.617,5.681,40.551,40.551
1517305046536,2018-01-30T14:37:26.536,15.600,75.999,8.713,43.910,43.910
1517305046552,2018-01-30T14:37:26.552,15.616,80.676,11.833,47.961,47.961
1517305046560,2018-01-30T14:37:26.560,15.624,85.435,15.137,52.668,52.668
1517305046567,2018-01-30T14:37:26.567,15.631,90.111,18.514,58.017,58.017
1517305046582,2018-01-30T14:37:26.582,15.646,94.711,21.954,64.207,64.207
1517305046588,2018-01-30T14:37:26.588,15.652,99.275,25.572,71.648,71.648
1517305046596,2018-01-30T14:37:26.596,15.660,103.773,29.502,80.677,80.677
1517305046611,2018-01-30T14:37:26.611,15.675,108.205,33.773,91.462,91.462
1517305046618,2018-01-30T14:37:26.618,15.682,112.568,38.250,103.790,103.790
1517305046633,2018-01-30T14:37:26.633,15.697,116.813,42.935,117.455,117.455
1517305046641,2018-01-30T14:37:26.641,15.705,120.599,47.775,132.004,132.004
1517305046648,2018-01-30T14:37:26.648,15.712,123.343,52.656,146.669,146.669
1517305046663,2018-01-30T14:37:26.663,15.727,124.354,57.585,160.840,160.840
1517305046671,2018-01-30T14:37:26.671,15.735,122.708,62.420,173.966,173.966
1517305046678,2018-01-30T14:37:26.678,15.742,159.338,66.662,185.555,185.555
1517305046694,2018-01-30T14:37:26.694,15.758,160.497,69.642,195.509,195.509
1517305046702,2018-01-30T14:37:26.702,15.766,160.698,70.683,204.080,204.080
1517305046709,2018-01-30T14:37:26.709,15.773,20.188,69.407,211.346,211.346
1517305046724,2018-01-30T14:37:26.724,15.788,22.210,66.156,217.346,217.346
1517305046731,2018-01-30T14:37:26.731,15.795,63.544,61.629,222.200,222.200
1517305046740,2018-01-30T14:37:26.740,15.804,60.857,56.390,225.990,225.990
1517305046754,2018-01-30T14:37:26.754,15.818,60.285,50.833,228.864,228.864
1517305046761,2018-01-30T14:37:26.761,15.825,61.101,45.277,230.980,230.980
1517305046769,2018-01-30T14:37:26.769,15.833,62.790,39.860,232.439,232.439
1517305046783,2018-01-30T14:37:26.783,15.847,65.071,34.587,233.245,233.245
1517305046791,2018-01-30T14:37:26.791,15.855,67.693,29.336,233.310,233.310
1517305046798,2018-01-30T14:37:26.798,15.862,70.413,24.074,232.654,232.654
1517305046813,2018-01-30T14:37:26.813,15.877,73.070,18.824,231.387,231.387
1517305046829,2018-01-30T14:37:26.829,15.893,75.640,13.567,229.635,229.635
1517305046836,2018-01-30T14:37:26.836,15.900,78.175,8.317,227.460,227.460
1517305046843,2018-01-30T14:37:26.843,15.907,80.732,3.052,224.900,224.900
1517305046851,2018-01-30T14:37:26.851,15.915,83.414,-2.164,222.005,222.005
1517305046866,2018-01-30T14:37:26.866,15.930,86.296,-7.256,218.729,218.729
1517305046873,2018-01-30T14:37:26.873,15.937,89.420,-12.202,215.055,215.055
1517305046882,2018-01-30T14:37:26.882,15.946,92.773,-16.983,211.060,211.060
1517305046896,2018-01-30T14:37:26.896,15.960,96.338,-21.579,206.828,206.828
1517305046903,2018-01-30T14:37:26.903,15.967,100.120,-25.954,202.320,202.320
1517305046911,2018-01-30T14:37:26.911,15.975,104.246,-30.078,197.506,197.506
1517305046926,2018-01-30T14:37:26.926,15.990,108.789,-33.901,192.385,192.385
1517305046933,2018-01-30T14:37:26.933,15.997,113.685,-37.387,186.933,186.933
1517305046941,2018-01-30T14:37:26.941,16.005,118.922,-40.544,181.072,181.072
1517305046956,2018-01-30T14:37:26.956,16.020,124.491,-43.317,174.860,174.860
1517305046963,2018-01-30T14:37:26.963,16.027,130.399,-45.613,168.402,168.402
1517305046971,2018-01-30T14:37:26.971,16.035,136.589,-47.419,161.692,161.692
1517305046987,2018-01-30T14:37:26.987,16.051,143.048,-48.729,154.674,154.674
1517305046993,2018-01-30T14:37:26.993,16.057,149.666,-49.515,147.321,147.321
1517305047001,2018-01-30T14:37:27.001,16.065,156.113,-49.880,139.786,139.786
1517305047016,2018-01-30T14:37:27.016,16.080,162.325,-49.837,132.065,132.065
1517305047024,2018-01-30T14:37:27.024,16.088,168.179,-49.345,124.306,124.306
1517305047039,2018-01-30T14:37:27.039,16.103,173.684,-48.352,116.353,116.353
1517305047046,2018-01-30T14:37:27.046,16.110,178.754,-46.939,108.068,108.068
1517305047054,2018-01-30T14:37:27.054,16.118,-176.710,-45.253,99.506,99.506
1517305047069,2018-01-30T14:37:27.069,16.133,-172.682,-43.366,105.965,105.965
1517305047083,2018-01-30T14:37:27.083,16.147,-169.138,-41.296,105.598,105.598
1517305047091,2018-01-30T14:37:27.091,16.155,-165.971,-39.044,104.908,104.908
1517305047098,2018-01-30T14:37:27.098,16.162,-163.179,-36.741,103.891,103.891
1517305047106,2018-01-30T14:37:27.106,16.170,-160.740,-34.413,102.513,102.513
1517305047113,2018-01-30T14:37:27.113,16.177,-158.563,-32.096,100.738,100.738
1517305047129,2018-01-30T14:37:27.129,16.193,-156.550,-29.861,98.525,98.525
1517305047136,2018-01-30T14:37:27.136,16.200,-154.715,-27.725,95.854,95.854
1517305047143,2018-01-30T14:37:27.143,16.207,-153.058,-25.718,92.734,92.734
1517305047159,2018-01-30T14:37:27.159,16.223,-151.660,-23.909,89.205,89.205
1517305047166,2018-01-30T14:37:27.166,16.230,-150.614,-22.451,85.325,85.325
1517305047173,2018-01-30T14:37:27.173,16.237,-149.895,-21.479,81.109,81.109
1517305047189,2018-01-30T14:37:27.189,16.253,-149.476,-21.039,76.547,76.547
1517305047196,2018-01-30T14:37:27.196,16.260,-149.351,-21.244,71.558,71.558
1517305047203,2018-01-30T14:37:27.203,16.267,-149.601,-22.114,66.062,66.062
1517305047219,2018-01-30T14:37:27.219,16.283,-150.490,-23.791,60.013,60.013
1517305047226,2018-01-30T14:37:27.226,16.290,-152.379,-26.643,53.537,53.537
1517305047241,2018-01-30T14:37:27.241,16.305,-155.100,-31.073,46.301,46.301
1517305047248,2018-01-30T14:37:27.248,16.312,-158.287,-37.461,37.899,37.899
1517305047256,2018-01-30T14:37:27.256,16.320,-164.938,-45.793,358.527,358.527
1517305047271,2018-01-30T14:37:27.271,16.335,174.788,-53.094,16.129,16.129
1517305047279,2018-01-30T14:37:27.279,16.343,153.808,-50.247,26.734,26.734
1517305047287,2018-01-30T14:37:27.287,16.351,148.816,-38.485,28.729,28.729
1517305047301,2018-01-30T14:37:27.301,16.365,151.327,-25.482,300.106,300.106
1517305047308,2018-01-30T14:37:27.308,16.372,156.813,-13.746,279.102,279.102
1517305047331,2018-01-30T14:37:27.331,16.395,165.320,-3.802,259.129,259.129
1517305047338,2018-01-30T14:37:27.338,16.402,176.356,3.312,239.727,239.727
1517305047346,2018-01-30T14:37:27.346,16.410,-170.949,6.624,220.404,220.404
1517305047353,2018-01-30T14:37:27.353,16.417,-157.969,5.634,200.680,200.680
1517305047361,2018-01-30T14:37:27.361,16.425,-146.272,0.535,180.100,180.100
1517305047368,2018-01-30T14:37:27.368,16.432,-137.009,-7.883,158.278,158.278
1517305047376,2018-01-30T14:37:27.376,16.440,-130.847,-18.561,2.843,2.843
1517305047391,2018-01-30T14:37:27.391,16.455,-128.435,-30.380,3.798,3.798
1517305047399,2018-01-30T14:37:27.399,16.463,-131.070,-42.057,4.470,4.470
1517305047406,2018-01-30T14:37:27.406,16.470,-141.147,-51.684,5.073,5.073
1517305047421,2018-01-30T14:37:27.421,16.485,-159.872,-56.214,5.788,5.788
1517305047428,2018-01-30T14:37:27.428,16.492,179.896,-53.217,6.831,6.831
1517305047443,2018-01-30T14:37:27.443,16.507,167.303,-44.201,8.551,8.551
1517305047451,2018-01-30T14:37:27.451,16.515,162.575,-32.300,320.993,320.993
1517305047458,2018-01-30T14:37:27.458,16.522,163.191,-19.629,300.212,300.212
1517305047474,2018-01-30T14:37:27.474,16.538,167.671,-7.531,280.376,280.376
1517305047481,2018-01-30T14:37:27.481,16.545,175.419,2.860,261.052,261.052
1517305047488,2018-01-30T14:37:27.488,16.552,-173.936,10.376,241.779,241.779
1517305047504,2018-01-30T14:37:27.504,16.568,-161.248,13.899,222.094,222.094
1517305047511,2018-01-30T14:37:27.511,16.575,-148.202,12.797,201.554,201.554
1517305047518,2018-01-30T14:37:27.518,16.582,-136.749,7.316,179.774,179.774
1517305047534,2018-01-30T14:37:27.534,16.598,-128.212,-1.566,340.490,340.490
1517305047541,2018-01-30T14:37:27.541,16.605,-123.204,-12.596,341.642,341.642
1517305047548,2018-01-30T14:37:27.548,16.612,-122.223,-24.499,342.411,342.411
1517305047563,2018-01-30T14:37:27.563,16.627,-126.240,-35.849,343.023,343.023
1517305047578,2018-01-30T14:37:27.578,16.642,-136.711,-44.679,343.651,343.651
1517305047586,2018-01-30T14:37:27.586,16.650,-153.359,-48.362,344.480,344.480
1517305047594,2018-01-30T14:37:27.594,16.658,-170.605,-45.214,345.800,345.800
1517305047601,2018-01-30T14:37:27.601,16.665,177.697,-36.467,341.979,341.979
1517305047608,2018-01-30T14:37:27.608,16.672,172.367,-24.673,321.075,321.075
1517305047631,2018-01-30T14:37:27.631,16.695,172.014,-11.830,301.135,301.135
1517305047639,2018-01-30T14:37:27.639,16.703,175.683,0.631,281.721,281.721
1517305047646,2018-01-30T14:37:27.646,16.710,-176.924,11.405,262.360,262.360
1517305047654,2018-01-30T14:37:27.654,16.718,-166.020,19.062,242.571,242.571
1517305047661,2018-01-30T14:37:27.661,16.725,-152.650,22.208,221.886,221.886
1517305047676,2018-01-30T14:37:27.676,16.740,-139.169,20.144,199.893,199.893
1517305047683,2018-01-30T14:37:27.683,16.747,-128.116,13.398,322.620,322.620
1517305047691,2018-01-30T14:37:27.691,16.755,-120.833,3.355,323.283,323.283
1517305047706,2018-01-30T14:37:27.706,16.770,-117.684,-8.438,323.608,323.608
1517305047721,2018-01-30T14:37:27.721,16.785,-118.958,-20.500,323.762,323.762
1517305047728,2018-01-30T14:37:27.728,16.792,-125.344,-31.191,323.859,323.859
1517305047736,2018-01-30T14:37:27.736,16.800,-137.386,-38.412,324.016,324.016
1517305047743,2018-01-30T14:37:27.743,16.807,-153.273,-39.953,324.410,324.410
1517305047751,2018-01-30T14:37:27.751,16.815,-167.976,-35.124,358.365,358.365
1517305047766,2018-01-30T14:37:27.766,16.830,-177.754,-25.463,337.260,337.260
1517305047774,2018-01-30T14:37:27.774,16.838,177.739,-13.171,317.158,317.158
1517305047781,2018-01-30T14:37:27.781,16.845,177.772,-0.031,297.583,297.583
1517305047796,2018-01-30T14:37:27.796,16.860,-177.976,12.479,278.026,278.026
1517305047804,2018-01-30T14:37:27.804,16.868,-169.355,22.803,257.966,257.966
1517305047811,2018-01-30T14:37:27.811,16.875,-156.585,29.123,236.895,236.895
1517305047826,2018-01-30T14:37:27.826,16.890,-141.721,29.868,308.696,308.696
1517305047833,2018-01-30T14:37:27.833,16.897,-128.471,24.857,308.828,308.828
1517305047848,2018-01-30T14:37:27.848,16.912,-119.433,15.510,308.630,308.630
1517305047856,2018-01-30T14:37:27.856,16.920,-115.160,3.754,308.247,308.247
1517305047864,2018-01-30T14:37:27.864,16.928,-115.509,-8.662,307.746,307.746
1517305047879,2018-01-30T14:37:27.879,16.943,-120.595,-20.086,307.164,307.164
1517305047887,2018-01-30T14:37:27.887,16.951,-130.671,-28.638,306.530,306.530
1517305047895,2018-01-30T14:37:27.895,16.959,-144.798,-32.265,305.886,305.886
1517305047916,2018-01-30T14:37:27.916,16.980,-159.567,-29.759,8.103,8.103
1517305047923,2018-01-30T14:37:27.923,16.987,-171.142,-21.809,346.962,346.962
1517305047931,2018-01-30T14:37:27.931,16.995,-178.035,-10.306,326.797,326.797
1517305047938,2018-01-30T14:37:27.938,17.002,179.641,2.871,307.070,307.070
1517305047946,2018-01-30T14:37:27.946,17.010,-178.214,16.120,287.223,287.223
1517305047953,2018-01-30T14:37:27.953,17.017,-171.120,27.779,266.688,266.688
1517305047969,2018-01-30T14:37:27.969,17.033,-158.599,35.749,244.919,244.919
1517305047978,2018-01-30T14:37:27.978,17.042,-142.376,37.802,297.848,297.848
1517305047984,2018-01-30T14:37:27.984,17.048,-127.421,33.242,296.933,296.933
1517305047999,2018-01-30T14:37:27.999,17.063,-117.621,23.711,295.958,295.958
1517305048006,2018-01-30T14:37:28.006,17.070,-113.472,11.604,294.922,294.922
1517305048054,2018-01-30T14:37:28.054,17.118,-114.324,-1.069,293.803,293.803
1517305048055,2018-01-30T14:37:28.055,17.119,-119.847,-12.583,292.573,292.573
1517305048055,2018-01-30T14:37:28.055,17.119,-129.912,-21.130,291.172,291.172
1517305048055,2018-01-30T14:37:28.055,17.119,-143.491,-24.862,33.650,33.650
1517305048060,2018-01-30T14:37:28.060,17.124,-157.759,-22.704,11.405,11.405
1517305048075,2018-01-30T14:37:28.075,17.139,-170.521,-16.927,350.994,350.994
1517305048082,2018-01-30T14:37:28.082,17.146,163.902,-29.511,334.658,334.658
1517305048090,2018-01-30T14:37:28.090,17.154,126.877,-34.590,54.732,54.732
1517305048103,2018-01-30T14:37:28.103,17.167,93.430,-22.759,66.385,66.385
1517305048113,2018-01-30T14:37:28.113,17.177,70.286,-0.753,73.517,73.517
1517305048121,2018-01-30T14:37:28.121,17.185,52.197,25.530,78.954,78.954
1517305048128,2018-01-30T14:37:28.128,17.192,31.061,52.819,84.058,84.058
1517305048143,2018-01-30T14:37:28.143,17.207,-7.343,74.065,89.765,89.765
1517305048157,2018-01-30T14:37:28.157,17.221,-111.330,60.500,97.527,97.527
1517305048165,2018-01-30T14:37:28.165,17.229,-136.809,33.613,111.357,111.357
1517305048172,2018-01-30T14:37:28.172,17.236,-154.699,6.739,2.179,2.179
1517305048188,2018-01-30T14:37:28.188,17.252,-175.758,-16.991,346.311,346.311
1517305048194,2018-01-30T14:37:28.194,17.258,153.767,-32.546,329.813,329.813
1517305048202,2018-01-30T14:37:28.202,17.266,116.122,-32.519,59.338,59.338
1517305048210,2018-01-30T14:37:28.210,17.274,85.960,-17.160,68.809,68.809
1517305048217,2018-01-30T14:37:28.217,17.281,64.991,6.518,75.142,75.142
1517305048231,2018-01-30T14:37:28.231,17.295,49.159,33.342,80.544,80.544
1517305048246,2018-01-30T14:37:28.246,17.310,31.434,60.753,86.955,86.955
1517305048254,2018-01-30T14:37:28.254,17.318,-7.358,80.405,96.268,96.268
1517305048261,2018-01-30T14:37:28.261,17.325,-121.417,59.287,111.909,111.909
1517305048268,2018-01-30T14:37:28.268,17.332,-133.093,31.846,141.349,141.349
1517305048284,2018-01-30T14:37:28.284,17.348,-138.306,4.147,29.235,29.235
1517305048291,2018-01-30T14:37:28.291,17.355,-141.544,-23.163,17.115,17.115
1517305048306,2018-01-30T14:37:28.306,17.370,-145.036,-50.623,313.017,313.017
1517305048313,2018-01-30T14:37:28.313,17.377,-175.902,-77.359,337.225,337.225
1517305048321,2018-01-30T14:37:28.321,17.385,15.004,-73.525,345.770,345.770
1517305048329,2018-01-30T14:37:28.329,17.393,58.850,-46.861,353.459,353.459
1517305048351,2018-01-30T14:37:28.351,17.415,59.322,-19.938,1.495,1.495
1517305048359,2018-01-30T14:37:28.359,17.423,67.881,4.843,6.603,6.603
1517305048366,2018-01-30T14:37:28.366,17.430,86.718,22.981,8.685,8.685
1517305048374,2018-01-30T14:37:28.374,17.438,113.450,33.742,11.862,11.862
1517305048381,2018-01-30T14:37:28.381,17.445,144.773,32.681,18.530,18.530
1517305048389,2018-01-30T14:37:28.389,17.453,170.937,19.890,88.296,88.296
1517305048411,2018-01-30T14:37:28.411,17.475,-170.237,0.192,75.280,75.280
1517305048418,2018-01-30T14:37:28.418,17.482,-155.179,-22.819,61.851,61.851
1517305048426,2018-01-30T14:37:28.426,17.490,-139.270,-47.186,343.948,343.948
1517305048434,2018-01-30T14:37:28.434,17.498,-161.539,-70.535,348.568,348.568
1517305048441,2018-01-30T14:37:28.441,17.505,-1.853,-73.387,351.065,351.065
1517305048456,2018-01-30T14:37:28.456,17.520,32.209,-50.694,352.748,352.748
1517305048463,2018-01-30T14:37:28.463,17.527,50.343,-26.072,354.157,354.157
1517305048471,2018-01-30T14:37:28.471,17.535,67.753,-2.890,355.664,355.664
1517305048486,2018-01-30T14:37:28.486,17.550,89.452,16.257,357.725,357.725
1517305048493,2018-01-30T14:37:28.493,17.557,117.995,26.919,1.080,1.080
1517305048501,2018-01-30T14:37:28.501,17.565,150.098,24.776,103.164,103.164
1517305048516,2018-01-30T14:37:28.516,17.580,176.675,10.600,87.679,87.679
1517305048524,2018-01-30T14:37:28.524,17.588,-163.526,-10.614,72.635,72.635
1517305048531,2018-01-30T14:37:28.531,17.595,-146.609,-35.145,340.049,340.049
1517305048546,2018-01-30T14:37:28.546,17.610,-125.045,-60.639,345.960,345.960
1517305048554,2018-01-30T14:37:28.554,17.618,-8.359,-78.476,349.260,349.260
1517305048569,2018-01-30T14:37:28.569,17.633,28.465,-59.787,351.798,351.798
1517305048576,2018-01-30T14:37:28.576,17.640,49.639,-33.823,354.217,354.217
1517305048583,2018-01-30T14:37:28.583,17.647,66.614,-8.620,356.946,356.946
1517305048591,2018-01-30T14:37:28.591,17.655,87.029,13.300,0.555,0.555
1517305048606,2018-01-30T14:37:28.606,17.670,115.369,27.549,6.317,6.317
1517305048615,2018-01-30T14:37:28.615,17.679,149.556,28.086,105.894,105.894
1517305048622,2018-01-30T14:37:28.622,17.686,178.590,14.390,88.544,88.544
1517305048636,2018-01-30T14:37:28.636,17.700,-160.685,-7.805,71.699,71.699
1517305048643,2018-01-30T14:37:28.643,17.707,-144.039,-33.926,330.864,330.864
1517305048658,2018-01-30T14:37:28.658,17.722,-123.613,-61.253,340.920,340.920
1517305048666,2018-01-30T14:37:28.666,17.730,-5.552,-79.941,346.299,346.299
1517305048673,2018-01-30T14:37:28.673,17.737,37.144,-57.738,350.157,350.157
1517305048688,2018-01-30T14:37:28.688,17.752,56.165,-30.416,353.552,353.552
1517305048696,2018-01-30T14:37:28.696,17.760,72.814,-4.873,357.076,357.076
1517305048703,2018-01-30T14:37:28.703,17.767,94.407,16.645,1.581,1.581
1517305048718,2018-01-30T14:37:28.718,17.782,124.713,28.621,8.830,8.830
1517305048726,2018-01-30T14:37:28.726,17.790,158.643,25.357,101.499,101.499
1517305048733,2018-01-30T14:37:28.733,17.797,-174.733,8.695,83.981,83.981
1517305048749,2018-01-30T14:37:28.749,17.813,-155.710,-15.037,66.645,66.645
1517305048756,2018-01-30T14:37:28.756,17.820,-139.153,-41.762,334.655,334.655
1517305048764,2018-01-30T14:37:28.764,17.828,-160.600,-68.820,342.727,342.727
1517305048779,2018-01-30T14:37:28.779,17.843,1.013,-75.799,347.500,347.500
1517305048786,2018-01-30T14:37:28.786,17.850,43.605,-49.873,351.150,351.150
1517305048794,2018-01-30T14:37:28.794,17.858,60.833,-22.743,354.532,354.532
1517305048808,2018-01-30T14:37:28.808,17.872,78.523,2.179,358.274,358.274
1517305048816,2018-01-30T14:37:28.816,17.880,102.497,21.532,3.315,3.315
1517305048823,2018-01-30T14:37:28.823,17.887,135.052,29.354,12.238,12.238
1517305048839,2018-01-30T14:37:28.839,17.903,167.588,21.488,96.115,96.115
1517305048846,2018-01-30T14:37:28.846,17.910,-168.463,2.111,78.888,78.888
1517305048861,2018-01-30T14:37:28.861,17.925,-150.784,-22.822,61.165,61.165
1517305048869,2018-01-30T14:37:28.869,17.933,-133.544,-49.956,337.683,337.683
1517305048876,2018-01-30T14:37:28.876,17.940,-165.894,-75.861,344.351,344.351
1517305048891,2018-01-30T14:37:28.891,17.955,8.246,-68.744,348.658,348.658
1517305048899,2018-01-30T14:37:28.899,17.963,49.009,-41.985,352.122,352.122
1517305048906,2018-01-30T14:37:28.906,17.970,65.573,-15.246,355.541,355.541
1517305048921,2018-01-30T14:37:28.921,17.985,84.554,8.522,359.528,359.528
1517305048929,2018-01-30T14:37:28.929,17.993,111.101,25.267,5.272,5.272
1517305048936,2018-01-30T14:37:28.936,18.000,145.008,28.660,109.362,109.362
1517305048951,2018-01-30T14:37:28.951,18.015,175.345,16.770,91.163,91.163
1517305048958,2018-01-30T14:37:28.958,18.022,-163.195,-4.434,76.105,76.105
1517305048966,2018-01-30T14:37:28.966,18.030,-145.330,-29.029,60.957,60.957
1517305048983,2018-01-30T14:37:28.983,18.047,-123.747,-54.638,340.842,340.842
1517305048996,2018-01-30T14:37:28.996,18.060,-15.208,-74.628,344.204,344.204
1517305049001,2018-01-30T14:37:29.001,18.065,-0.820,-88.527,344.093,344.093
1517305049011,2018-01-30T14:37:29.011,18.075,173.044,-76.127,340.735,340.735
1517305049018,2018-01-30T14:37:29.018,18.082,158.409,-62.258,332.606,332.606
1517305049026,2018-01-30T14:37:29.026,18.090,165.677,-49.032,320.964,320.964
1517305049049,2018-01-30T14:37:29.049,18.113,174.640,-40.328,286.117,286.117
1517305049057,2018-01-30T14:37:29.057,18.121,-171.086,-49.977,274.230,274.230
1517305049072,2018-01-30T14:37:29.072,18.136,-150.558,-59.308,265.107,265.107
1517305049086,2018-01-30T14:37:29.086,18.150,-124.598,-62.170,258.354,258.354
1517305049093,2018-01-30T14:37:29.093,18.157,-111.198,-56.018,250.416,250.416
1517305049101,2018-01-30T14:37:29.101,18.165,-116.742,-45.472,242.284,242.284
1517305049108,2018-01-30T14:37:29.108,18.172,-116.733,-38.318,239.450,239.450
1517305049116,2018-01-30T14:37:29.116,18.180,-117.204,-35.565,246.648,246.648
1517305049123,2018-01-30T14:37:29.123,18.187,-120.538,-37.258,250.091,250.091
1517305049131,2018-01-30T14:37:29.131,18.195,-117.318,-38.809,250.015,250.015
1517305049141,2018-01-30T14:37:29.141,18.205,-112.531,-38.043,249.826,249.826
1517305049154,2018-01-30T14:37:29.154,18.218,-111.097,-35.982,247.962,247.962
1517305049161,2018-01-30T14:37:29.161,18.225,-109.095,-34.113,243.982,243.982
