epoch (ms),time (05:00),elapsed (s),pitch (deg),roll (deg),yaw (deg),heading (deg)
1517305111489,2018-01-30T14:38:31.489,19.480,-171.781,2.377,58.130,58.130
1517305111494,2018-01-30T14:38:31.494,19.485,-171.030,2.055,57.281,57.281
1517305111509,2018-01-30T14:38:31.509,19.500,-170.510,1.740,56.537,56.537
1517305111517,2018-01-30T14:38:31.517,19.508,-170.298,1.464,55.967,55.967
1517305111523,2018-01-30T14:38:31.523,19.514,-170.495,1.144,55.647,55.647
1517305111531,2018-01-30T14:38:31.531,19.522,-171.072,0.790,55.460,55.460
1517305111538,2018-01-30T14:38:31.538,19.529,-172.012,0.626,55.253,55.253
1517305111546,2018-01-30T14:38:31.546,19.537,-173.315,0.812,55.052,55.052
1517305111553,2018-01-30T14:38:31.553,19.544,-174.849,1.253,54.919,54.919
1517305111561,2018-01-30T14:38:31.561,19.552,-176.418,1.732,54.796,54.796
1517305111576,2018-01-30T14:38:31.576,19.567,-177.775,2.007,54.592,54.592
1517305111583,2018-01-30T14:38:31.583,19.574,-178.867,2.099,54.195,54.195
1517305111590,2018-01-30T14:38:31.590,19.581,-179.761,2.104,53.558,53.558
1517305111598,2018-01-30T14:38:31.598,19.589,179.508,1.955,52.672,52.672
1517305111605,2018-01-30T14:38:31.605,19.596,178.930,1.672,51.525,51.525
1517305111614,2018-01-30T14:38:31.614,19.605,178.510,1.288,50.114,50.114
1517305111628,2018-01-30T14:38:31.628,19.619,178.250,0.820,48.472,48.472
1517305111636,2018-01-30T14:38:31.636,19.627,178.082,0.306,46.649,46.649
1517305111645,2018-01-30T14:38:31.645,19.636,177.918,-0.217,44.717,44.717
1517305111652,2018-01-30T14:38:31.652,19.643,177.693,-0.721,42.736,42.736
1517305111661,2018-01-30T14:38:31.661,19.652,177.374,-1.201,40.769,40.769
1517305111668,2018-01-30T14:38:31.668,19.659,176.971,-1.694,38.873,38.873
1517305111683,2018-01-30T14:38:31.683,19.674,176.514,-2.198,37.086,37.086
1517305111690,2018-01-30T14:38:31.690,19.681,176.134,-2.614,35.411,35.411
1517305111704,2018-01-30T14:38:31.704,19.695,175.621,-3.001,33.919,33.919
1517305111712,2018-01-30T14:38:31.712,19.703,174.910,-3.463,32.656,32.656
1517305111719,2018-01-30T14:38:31.719,19.710,174.204,-4.206,31.716,31.716
1517305111727,2018-01-30T14:38:31.727,19.718,173.519,-5.362,31.006,31.006
1517305111734,2018-01-30T14:38:31.734,19.725,172.721,-6.689,30.375,30.375
1517305111742,2018-01-30T14:38:31.742,19.733,171.787,-7.877,29.804,29.804
1517305111749,2018-01-30T14:38:31.749,19.740,170.764,-8.784,29.353,29.353
1517305111756,2018-01-30T14:38:31.756,19.747,169.695,-9.413,29.083,29.083
1517305111765,2018-01-30T14:38:31.765,19.756,168.586,-9.899,29.003,29.003
1517305111772,2018-01-30T14:38:31.772,19.763,167.438,-10.415,29.073,29.073
1517305111779,2018-01-30T14:38:31.779,19.770,166.243,-11.092,29.255,29.255
1517305111787,2018-01-30T14:38:31.787,19.778,165.034,-11.971,29.562,29.562
1517305111801,2018-01-30T14:38:31.801,19.792,163.876,-13.078,29.993,29.993
1517305111808,2018-01-30T14:38:31.808,19.799,162.817,-14.418,30.521,30.521
1517305111815,2018-01-30T14:38:31.815,19.806,161.885,-15.965,31.103,31.103
1517305111823,2018-01-30T14:38:31.823,19.814,161.081,-17.636,31.675,31.675
1517305111833,2018-01-30T14:38:31.833,19.824,160.352,-19.342,32.133,32.133
1517305111853,2018-01-30T14:38:31.853,19.844,159.681,-21.030,32.408,32.408
1517305111863,2018-01-30T14:38:31.863,19.854,159.092,-22.670,32.483,32.483
1517305111871,2018-01-30T14:38:31.871,19.862,158.552,-24.276,32.353,32.353
1517305111878,2018-01-30T14:38:31.878,19.869,157.973,-25.846,31.996,31.996
1517305111886,2018-01-30T14:38:31.886,19.877,157.324,-27.268,31.400,31.400
1517305111893,2018-01-30T14:38:31.893,19.884,156.654,-28.475,30.581,30.581
1517305111908,2018-01-30T14:38:31.908,19.899,156.063,-29.460,29.539,29.539
1517305111915,2018-01-30T14:38:31.915,19.906,155.603,-30.331,28.339,28.339
1517305111923,2018-01-30T14:38:31.923,19.914,155.272,-31.293,27.125,27.125
1517305111938,2018-01-30T14:38:31.938,19.929,155.001,-32.411,25.974,25.974
1517305111945,2018-01-30T14:38:31.945,19.936,154.738,-33.520,24.958,24.958
1517305111953,2018-01-30T14:38:31.953,19.944,154.445,-34.462,24.138,24.138
1517305111960,2018-01-30T14:38:31.960,19.951,154.086,-35.161,23.565,23.565
1517305111973,2018-01-30T14:38:31.973,19.964,153.662,-35.661,23.233,23.233
1517305111990,2018-01-30T14:38:31.990,19.981,153.171,-36.045,23.031,23.031
1517305111998,2018-01-30T14:38:31.998,19.989,152.593,-36.320,22.831,22.831
1517305112003,2018-01-30T14:38:32.003,19.994,151.947,-36.424,22.587,22.587
1517305112010,2018-01-30T14:38:32.010,20.001,151.345,-36.371,88.463,88.463
1517305112026,2018-01-30T14:38:32.026,20.017,150.905,-36.262,89.185,89.185
1517305112033,2018-01-30T14:38:32.033,20.024,150.682,-36.162,89.574,89.574
1517305112040,2018-01-30T14:38:32.040,20.031,150.656,-36.085,89.585,89.585
1517305112056,2018-01-30T14:38:32.056,20.047,150.809,-36.018,89.242,89.242
1517305112063,2018-01-30T14:38:32.063,20.054,151.137,-35.922,21.329,21.329
1517305112070,2018-01-30T14:38:32.070,20.061,151.597,-35.753,21.209,21.209
1517305112086,2018-01-30T14:38:32.086,20.077,152.194,-35.542,21.232,21.232
1517305112093,2018-01-30T14:38:32.093,20.084,152.960,-35.425,21.415,21.415
1517305112101,2018-01-30T14:38:32.101,20.092,153.988,-35.562,21.699,21.699
1517305112116,2018-01-30T14:38:32.116,20.107,155.340,-35.970,22.111,22.111
1517305112123,2018-01-30T14:38:32.123,20.114,157.035,-36.534,22.685,22.685
1517305112130,2018-01-30T14:38:32.130,20.121,158.923,-37.164,23.321,23.321
1517305112146,2018-01-30T14:38:32.146,20.137,160.826,-37.847,23.901,23.901
1517305112153,2018-01-30T14:38:32.153,20.144,162.876,-38.627,24.500,24.500
1517305112168,2018-01-30T14:38:32.168,20.159,165.190,-39.565,25.253,25.253
1517305112176,2018-01-30T14:38:32.176,20.167,167.626,-40.636,26.151,26.151
1517305112183,2018-01-30T14:38:32.183,20.174,170.013,-41.726,27.147,27.147
1517305112198,2018-01-30T14:38:32.198,20.189,172.197,-42.663,28.228,28.228
1517305112206,2018-01-30T14:38:32.206,20.197,173.992,-43.333,29.326,29.326
1517305112213,2018-01-30T14:38:32.213,20.204,175.354,-43.706,30.299,30.299
1517305112228,2018-01-30T14:38:32.228,20.219,176.308,-43.817,31.009,31.009
1517305112236,2018-01-30T14:38:32.236,20.227,176.988,-43.737,31.473,31.473
1517305112243,2018-01-30T14:38:32.243,20.234,177.415,-43.490,31.755,31.755
1517305112258,2018-01-30T14:38:32.258,20.249,177.561,-43.116,31.952,31.952
1517305112266,2018-01-30T14:38:32.266,20.257,177.463,-42.666,32.154,32.154
1517305112273,2018-01-30T14:38:32.273,20.264,177.225,-42.200,32.407,32.407
1517305112288,2018-01-30T14:38:32.288,20.279,176.924,-41.783,32.714,32.714
1517305112296,2018-01-30T14:38:32.296,20.287,176.567,-41.411,33.116,33.116
1517305112305,2018-01-30T14:38:32.305,20.296,176.151,-41.058,33.680,33.680
1517305112327,2018-01-30T14:38:32.327,20.318,175.715,-40.774,34.476,34.476
1517305112334,2018-01-30T14:38:32.334,20.325,175.396,-40.638,35.527,35.527
1517305112342,2018-01-30T14:38:32.342,20.333,175.185,-40.613,36.761,36.761
1517305112357,2018-01-30T14:38:32.357,20.348,174.952,-40.579,38.015,38.015
1517305112365,2018-01-30T14:38:32.365,20.356,174.727,-40.611,39.303,39.303
1517305112372,2018-01-30T14:38:32.372,20.363,174.533,-40.690,40.633,40.633
1517305112379,2018-01-30T14:38:32.379,20.370,174.299,-40.703,41.958,41.958
1517305112393,2018-01-30T14:38:32.393,20.384,174.001,-40.627,43.272,43.272
1517305112401,2018-01-30T14:38:32.401,20.392,173.520,-40.493,44.533,44.533
1517305112408,2018-01-30T14:38:32.408,20.399,172.607,-40.502,45.672,45.672
1517305112416,2018-01-30T14:38:32.416,20.407,171.505,-40.910,46.760,46.760
1517305112431,2018-01-30T14:38:32.431,20.422,170.587,-41.724,47.797,47.797
1517305112438,2018-01-30T14:38:32.438,20.429,170.035,-42.949,48.835,48.835
1517305112445,2018-01-30T14:38:32.445,20.436,169.895,-44.461,70.258,70.258
1517305112461,2018-01-30T14:38:32.461,20.452,170.169,-46.043,69.903,69.903
1517305112468,2018-01-30T14:38:32.468,20.459,170.797,-47.537,69.056,69.056
1517305112475,2018-01-30T14:38:32.475,20.466,171.598,-48.892,68.004,68.004
1517305112491,2018-01-30T14:38:32.491,20.482,172.289,-50.120,67.069,67.069
1517305112500,2018-01-30T14:38:32.500,20.491,172.581,-51.235,66.576,66.576
1517305112507,2018-01-30T14:38:32.507,20.498,172.404,-52.264,66.613,66.613
1517305112520,2018-01-30T14:38:32.520,20.511,172.093,-53.240,66.748,66.748
1517305112528,2018-01-30T14:38:32.528,20.519,171.978,-54.222,66.556,66.556
1517305112536,2018-01-30T14:38:32.536,20.527,172.081,-55.270,66.027,66.027
1517305112558,2018-01-30T14:38:32.558,20.549,172.303,-56.393,65.326,65.326
1517305112566,2018-01-30T14:38:32.566,20.557,172.599,-57.572,64.594,64.594
1517305112573,2018-01-30T14:38:32.573,20.564,173.012,-58.794,63.838,63.838
1517305112580,2018-01-30T14:38:32.580,20.571,173.604,-59.986,62.951,62.951
1517305112588,2018-01-30T14:38:32.588,20.579,174.251,-61.081,61.983,61.983
1517305112603,2018-01-30T14:38:32.603,20.594,174.734,-62.060,61.101,61.101
1517305112611,2018-01-30T14:38:32.611,20.602,175.018,-62.910,60.369,60.369
1517305112618,2018-01-30T14:38:32.618,20.609,177.895,-63.678,59.699,59.699
1517305112633,2018-01-30T14:38:32.633,20.624,178.125,-64.385,58.912,58.912
1517305112641,2018-01-30T14:38:32.641,20.632,178.550,-65.141,57.791,57.791
1517305112648,2018-01-30T14:38:32.648,20.639,179.281,-66.024,56.089,56.089
1517305112670,2018-01-30T14:38:32.670,20.661,-179.758,-66.910,53.843,53.843
1517305112679,2018-01-30T14:38:32.679,20.670,-178.717,-67.778,51.280,51.280
1517305112688,2018-01-30T14:38:32.688,20.679,-177.721,-68.662,48.657,48.657
1517305112695,2018-01-30T14:38:32.695,20.686,-176.838,-69.594,46.105,46.105
1517305112745,2018-01-30T14:38:32.745,20.736,-176.073,-70.623,43.623,43.623
1517305112799,2018-01-30T14:38:32.799,20.790,-175.411,-71.786,41.221,41.221
1517305112813,2018-01-30T14:38:32.813,20.804,-174.851,-73.108,38.928,38.928
1517305112829,2018-01-30T14:38:32.829,20.820,-174.405,-74.606,36.770,36.770
1517305112852,2018-01-30T14:38:32.852,20.843,-174.053,-76.279,34.718,34.718
1517305112859,2018-01-30T14:38:32.859,20.850,-173.682,-78.016,32.615,32.615
1517305112881,2018-01-30T14:38:32.881,20.872,-173.175,-79.535,30.297,30.297
1517305112890,2018-01-30T14:38:32.890,20.881,-172.592,-80.508,27.856,27.856
1517305112949,2018-01-30T14:38:32.949,20.940,-172.013,-80.894,25.331,25.331
1517305112957,2018-01-30T14:38:32.957,20.948,-171.546,-80.941,22.727,22.727
1517305112958,2018-01-30T14:38:32.958,20.949,-171.279,-80.953,17.697,17.697
1517305112993,2018-01-30T14:38:32.993,20.984,-171.427,-81.070,15.354,15.354
1517305113001,2018-01-30T14:38:33.001,20.992,-172.076,-81.560,11.228,11.228
1517305113008,2018-01-30T14:38:33.008,20.999,-173.189,-82.533,8.190,8.190
1517305113015,2018-01-30T14:38:33.015,21.006,-173.823,-83.074,6.936,6.936
1517305113018,2018-01-30T14:38:33.018,21.009,-174.349,-83.518,5.667,5.667
1517305113023,2018-01-30T14:38:33.023,21.014,-174.670,-83.817,4.266,4.266
1517305113030,2018-01-30T14:38:33.030,21.021,-174.734,-83.961,2.644,2.644
1517305113033,2018-01-30T14:38:33.033,21.024,-174.387,-84.029,358.951,358.951
1517305113039,2018-01-30T14:38:33.039,21.030,-173.555,-83.555,353.647,353.647
1517305113042,2018-01-30T14:38:33.042,21.033,-6.861,-83.127,351.849,351.849
1517305113051,2018-01-30T14:38:33.051,21.042,-7.175,-82.782,350.120,350.120
1517305113053,2018-01-30T14:38:33.053,21.044,-7.314,-82.616,348.520,348.520
1517305113060,2018-01-30T14:38:33.060,21.051,-7.367,-82.554,346.993,346.993
1517305113062,2018-01-30T14:38:33.062,21.053,-7.400,-82.527,345.507,345.507
1517305113076,2018-01-30T14:38:33.076,21.067,-7.442,-82.492,344.059,344.059
1517305113093,2018-01-30T14:38:33.093,21.084,-7.489,-82.446,342.647,342.647
1517305113101,2018-01-30T14:38:33.101,21.092,-7.520,-82.407,341.294,341.294
1517305113108,2018-01-30T14:38:33.108,21.099,-7.488,-82.428,340.073,340.073
1517305113115,2018-01-30T14:38:33.115,21.106,-7.360,-82.547,339.037,339.037
1517305113123,2018-01-30T14:38:33.123,21.114,-7.128,-82.776,338.200,338.200
1517305113131,2018-01-30T14:38:33.131,21.122,-6.803,-83.110,337.554,337.554
1517305113137,2018-01-30T14:38:33.137,21.128,-6.404,-83.522,337.084,337.084
1517305113145,2018-01-30T14:38:33.145,21.136,-5.968,-83.968,336.791,336.791
1517305113160,2018-01-30T14:38:33.160,21.151,-5.528,-84.418,336.679,336.679
1517305113180,2018-01-30T14:38:33.180,21.171,-5.044,-84.919,336.748,336.748
1517305113196,2018-01-30T14:38:33.196,21.187,-4.478,-85.510,337.000,337.000
1517305113204,2018-01-30T14:38:33.204,21.195,-176.180,-86.179,337.428,337.428
1517305113213,2018-01-30T14:38:33.213,21.204,-176.900,-86.860,337.978,337.978
1517305113218,2018-01-30T14:38:33.218,21.209,-177.610,-87.438,338.535,338.535
1517305113225,2018-01-30T14:38:33.225,21.216,-178.268,-87.850,339.020,339.020
1517305113233,2018-01-30T14:38:33.233,21.224,-178.864,-88.064,339.394,339.394
1517305113242,2018-01-30T14:38:33.242,21.233,-179.373,-88.066,339.630,339.630
1517305113257,2018-01-30T14:38:33.257,21.248,-179.791,-87.934,339.726,339.726
1517305113264,2018-01-30T14:38:33.264,21.255,179.877,-87.769,339.687,339.687
1517305113279,2018-01-30T14:38:33.279,21.270,179.647,-87.625,339.499,339.499
1517305113289,2018-01-30T14:38:33.289,21.280,179.517,-87.529,339.166,339.166
1517305113294,2018-01-30T14:38:33.294,21.285,179.473,-87.482,338.688,338.688
1517305113305,2018-01-30T14:38:33.305,21.296,179.506,-87.484,338.064,338.064
1517305113317,2018-01-30T14:38:33.317,21.308,179.597,-87.528,337.345,337.345
1517305113324,2018-01-30T14:38:33.324,21.315,179.706,-87.604,336.633,336.633
1517305113332,2018-01-30T14:38:33.332,21.323,179.828,-87.699,336.007,336.007
1517305113339,2018-01-30T14:38:33.339,21.330,-179.998,-87.811,335.481,335.481
1517305113347,2018-01-30T14:38:33.347,21.338,-179.774,-87.905,335.133,335.133
1517305113377,2018-01-30T14:38:33.377,21.368,-179.527,-87.956,334.984,334.984
1517305113385,2018-01-30T14:38:33.385,21.376,-179.235,-87.994,334.941,334.941
1517305113422,2018-01-30T14:38:33.422,21.413,-178.848,-88.043,334.887,334.887
1517305113431,2018-01-30T14:38:33.431,21.422,-178.366,-88.015,334.767,334.767
1517305113438,2018-01-30T14:38:33.438,21.429,-177.811,-87.752,334.569,334.569
1517305113445,2018-01-30T14:38:33.445,21.436,-2.768,-87.226,334.331,334.331
1517305113459,2018-01-30T14:38:33.459,21.450,-3.312,-86.563,334.112,334.112
1517305113467,2018-01-30T14:38:33.467,21.458,-3.760,-85.928,333.961,333.961
1517305113482,2018-01-30T14:38:33.482,21.473,-4.112,-85.379,333.908,333.908
1517305113495,2018-01-30T14:38:33.495,21.486,-4.430,-84.824,333.890,333.890
1517305113503,2018-01-30T14:38:33.503,21.494,-4.807,-84.069,333.712,333.712
1517305113504,2018-01-30T14:38:33.504,21.495,-5.871,-82.000,333.116,333.116
1517305113511,2018-01-30T14:38:33.511,21.502,-6.435,-80.858,332.870,332.870
1517305113518,2018-01-30T14:38:33.518,21.509,-7.001,-79.658,332.668,332.668
1517305113527,2018-01-30T14:38:33.527,21.518,-7.534,-78.426,332.524,332.524
1517305113534,2018-01-30T14:38:33.534,21.525,-7.993,-77.216,332.461,332.461
1517305113556,2018-01-30T14:38:33.556,21.547,-8.335,-76.078,332.501,332.501
1517305113563,2018-01-30T14:38:33.563,21.554,-8.549,-74.987,332.635,332.635
1517305113564,2018-01-30T14:38:33.564,21.555,-8.650,-73.945,332.765,332.765
1517305113602,2018-01-30T14:38:33.602,21.593,-8.650,-72.940,332.754,332.754
1517305113609,2018-01-30T14:38:33.609,21.600,-8.539,-71.951,332.571,332.571
1517305113623,2018-01-30T14:38:33.623,21.614,-8.239,-70.848,332.386,332.386
1517305113630,2018-01-30T14:38:33.630,21.621,-7.793,-69.572,332.282,332.282
1517305113638,2018-01-30T14:38:33.638,21.629,-7.349,-68.362,332.209,332.209
1517305113653,2018-01-30T14:38:33.653,21.644,-7.016,-67.628,332.117,332.117
1517305113661,2018-01-30T14:38:33.661,21.652,-6.746,-67.394,332.017,332.017
1517305113668,2018-01-30T14:38:33.668,21.659,-6.444,-67.375,331.941,331.941
1517305113675,2018-01-30T14:38:33.675,21.666,-6.032,-67.433,331.938,331.938
1517305113683,2018-01-30T14:38:33.683,21.674,-4.890,-67.939,332.512,332.512
1517305113691,2018-01-30T14:38:33.691,21.682,-4.258,-68.336,333.187,333.187
1517305113699,2018-01-30T14:38:33.699,21.690,-3.584,-68.761,334.082,334.082
1517305113706,2018-01-30T14:38:33.706,21.697,-2.775,-69.207,335.164,335.164
1517305113736,2018-01-30T14:38:33.736,21.727,-1.787,-69.710,336.393,336.393
1517305113752,2018-01-30T14:38:33.752,21.743,-0.636,-70.250,337.747,337.747
1517305113759,2018-01-30T14:38:33.759,21.750,0.623,-70.712,339.229,339.229
1517305113766,2018-01-30T14:38:33.766,21.757,1.844,-71.018,340.783,340.783
1517305113782,2018-01-30T14:38:33.782,21.773,2.979,-71.121,342.384,342.384
1517305113789,2018-01-30T14:38:33.789,21.780,4.036,-70.989,344.020,344.020
1517305113796,2018-01-30T14:38:33.796,21.787,5.040,-70.668,345.708,345.708
1517305113818,2018-01-30T14:38:33.818,21.809,5.997,-70.258,347.423,347.423
1517305113828,2018-01-30T14:38:33.828,21.819,6.923,-69.821,349.136,349.136
1517305113834,2018-01-30T14:38:33.834,21.825,7.832,-69.335,350.851,350.851
1517305113841,2018-01-30T14:38:33.841,21.832,9.658,-67.856,354.017,354.017
1517305113848,2018-01-30T14:38:33.848,21.839,10.670,-66.602,355.238,355.238
1517305113855,2018-01-30T14:38:33.855,21.846,11.725,-65.040,356.110,356.110
1517305113863,2018-01-30T14:38:33.863,21.854,29.301,-63.315,356.630,356.630
1517305113870,2018-01-30T14:38:33.870,21.861,29.337,-61.500,356.866,356.866
1517305113878,2018-01-30T14:38:33.878,21.869,28.896,-59.643,356.828,356.828
1517305113885,2018-01-30T14:38:33.885,21.876,28.077,-57.829,356.539,356.539
1517305113894,2018-01-30T14:38:33.894,21.885,27.136,-56.099,356.130,356.130
1517305113895,2018-01-30T14:38:33.895,21.886,26.240,-54.482,355.722,355.722
1517305113903,2018-01-30T14:38:33.903,21.894,25.420,-53.017,355.385,355.385
1517305113910,2018-01-30T14:38:33.910,21.901,24.720,-51.694,355.174,355.174
1517305113923,2018-01-30T14:38:33.923,21.914,24.116,-50.500,355.092,355.092
1517305113930,2018-01-30T14:38:33.930,21.921,23.570,-49.395,355.136,355.136
1517305113945,2018-01-30T14:38:33.945,21.936,23.249,-48.372,355.302,355.302
1517305113953,2018-01-30T14:38:33.953,21.944,23.268,-47.488,355.535,355.535
1517305113960,2018-01-30T14:38:33.960,21.951,23.433,-46.745,355.790,355.790
1517305113968,2018-01-30T14:38:33.968,21.959,23.529,-46.086,356.008,356.008
1517305113978,2018-01-30T14:38:33.978,21.969,23.498,-45.423,356.140,356.140
1517305113990,2018-01-30T14:38:33.990,21.981,23.376,-44.714,356.191,356.191
1517305113998,2018-01-30T14:38:33.998,21.989,23.196,-43.959,356.150,356.150
1517305114005,2018-01-30T14:38:34.005,21.996,22.979,-43.180,356.020,356.020
1517305114013,2018-01-30T14:38:34.013,22.004,22.743,-42.418,355.812,355.812
1517305114022,2018-01-30T14:38:34.022,22.013,22.426,-41.772,355.545,355.545
1517305114028,2018-01-30T14:38:34.028,22.019,22.010,-41.329,355.249,355.249
1517305114037,2018-01-30T14:38:34.037,22.028,21.578,-41.033,354.904,354.904
1517305114046,2018-01-30T14:38:34.046,22.037,21.197,-40.775,354.494,354.494
1517305114061,2018-01-30T14:38:34.061,22.052,20.893,-40.497,354.018,354.018
1517305114068,2018-01-30T14:38:34.068,22.059,20.675,-40.162,353.494,353.494
1517305114076,2018-01-30T14:38:34.076,22.067,20.482,-39.763,352.963,352.963
1517305114089,2018-01-30T14:38:34.089,22.080,20.223,-39.291,352.439,352.439
1517305114095,2018-01-30T14:38:34.095,22.086,19.853,-38.638,351.897,351.897
1517305114134,2018-01-30T14:38:34.134,22.125,19.395,-37.635,351.245,351.245
1517305114141,2018-01-30T14:38:34.141,22.132,18.868,-36.316,350.384,350.384
1517305114150,2018-01-30T14:38:34.150,22.141,18.346,-34.886,349.370,349.370
1517305114173,2018-01-30T14:38:34.173,22.164,17.917,-33.534,348.335,348.335
1517305114187,2018-01-30T14:38:34.187,22.178,17.613,-32.472,347.352,347.352
1517305114196,2018-01-30T14:38:34.196,22.187,17.444,-31.834,346.481,346.481
1517305114210,2018-01-30T14:38:34.210,22.201,17.408,-31.586,345.722,345.722
1517305114218,2018-01-30T14:38:34.218,22.209,17.500,-31.575,345.073,345.073
1517305114225,2018-01-30T14:38:34.225,22.216,17.684,-31.639,344.587,344.587
1517305114261,2018-01-30T14:38:34.261,22.252,17.834,-31.619,344.321,344.321
1517305114268,2018-01-30T14:38:34.268,22.259,17.802,-31.359,344.296,344.296
1517305114284,2018-01-30T14:38:34.284,22.275,17.532,-30.792,344.406,344.406
1517305114292,2018-01-30T14:38:34.292,22.283,17.137,-30.088,344.474,344.474
1517305114321,2018-01-30T14:38:34.321,22.312,16.754,-29.447,344.356,344.356
1517305114328,2018-01-30T14:38:34.328,22.319,16.409,-29.142,344.004,344.004
1517305114336,2018-01-30T14:38:34.336,22.327,16.208,-29.161,343.376,343.376
1517305114343,2018-01-30T14:38:34.343,22.334,16.133,-29.120,342.338,342.338
1517305114350,2018-01-30T14:38:34.350,22.341,16.025,-28.903,340.960,340.960
1517305114353,2018-01-30T14:38:34.353,22.344,15.917,-28.836,338.208,338.208
1517305114359,2018-01-30T14:38:34.359,22.350,16.099,-29.052,337.121,337.121
1517305114366,2018-01-30T14:38:34.366,22.357,16.480,-29.365,336.358,336.358
1517305114373,2018-01-30T14:38:34.373,22.364,17.068,-29.719,335.991,335.991
1517305114376,2018-01-30T14:38:34.376,22.367,17.902,-30.108,336.036,336.036
1517305114383,2018-01-30T14:38:34.383,22.374,20.380,-31.248,337.070,337.070
1517305114389,2018-01-30T14:38:34.389,22.380,22.008,-32.055,337.829,337.829
1517305114397,2018-01-30T14:38:34.397,22.388,23.859,-33.003,338.625,338.625
1517305114410,2018-01-30T14:38:34.410,22.401,25.926,-34.104,339.451,339.451
1517305114428,2018-01-30T14:38:34.428,22.419,28.137,-35.232,340.180,340.180
1517305114435,2018-01-30T14:38:34.435,22.426,30.381,-36.350,340.714,340.714
1517305114442,2018-01-30T14:38:34.442,22.433,32.648,-37.440,341.042,341.042
1517305114450,2018-01-30T14:38:34.450,22.441,34.889,-38.466,341.120,341.120
1517305114457,2018-01-30T14:38:34.457,22.448,36.999,-39.304,340.866,340.866
1517305114465,2018-01-30T14:38:34.465,22.456,39.167,-39.758,340.306,340.306
1517305114473,2018-01-30T14:38:34.473,22.464,41.632,-39.747,339.640,339.640
1517305114481,2018-01-30T14:38:34.481,22.472,44.270,-39.402,338.973,338.973
1517305114488,2018-01-30T14:38:34.488,22.479,46.722,-38.998,338.167,338.167
1517305114495,2018-01-30T14:38:34.495,22.486,48.727,-38.718,337.066,337.066
1517305114503,2018-01-30T14:38:34.503,22.494,50.257,-38.622,335.575,335.575
1517305114517,2018-01-30T14:38:34.517,22.508,51.319,-38.719,333.720,333.720
1517305114525,2018-01-30T14:38:34.525,22.516,51.681,-38.999,331.651,331.651
1517305114532,2018-01-30T14:38:34.532,22.523,51.123,-39.362,329.548,329.548
1517305114540,2018-01-30T14:38:34.540,22.531,49.948,-39.602,327.700,327.700
1517305114548,2018-01-30T14:38:34.548,22.539,48.717,-39.575,326.260,326.260
1517305114557,2018-01-30T14:38:34.557,22.548,47.830,-39.288,325.297,325.297
1517305114562,2018-01-30T14:38:34.562,22.553,47.333,-38.832,324.831,324.831
1517305114570,2018-01-30T14:38:34.570,22.561,47.055,-38.235,324.825,324.825
1517305114578,2018-01-30T14:38:34.578,22.569,46.905,-37.433,325.203,325.203
1517305114585,2018-01-30T14:38:34.585,22.576,46.749,-36.254,325.928,325.928
1517305114593,2018-01-30T14:38:34.593,22.584,46.416,-34.516,327.091,327.091
1517305114600,2018-01-30T14:38:34.600,22.591,45.897,-32.390,328.750,328.750
1517305114608,2018-01-30T14:38:34.608,22.599,45.483,-30.144,330.867,330.867
1517305114616,2018-01-30T14:38:34.616,22.607,45.415,-27.864,333.319,333.319
1517305114628,2018-01-30T14:38:34.628,22.619,45.779,-25.302,335.892,335.892
1517305114650,2018-01-30T14:38:34.650,22.641,46.671,-22.080,338.341,338.341
1517305114658,2018-01-30T14:38:34.658,22.649,48.003,-18.100,340.495,340.495
1517305114665,2018-01-30T14:38:34.665,22.656,49.527,-13.554,342.293,342.293
1517305114673,2018-01-30T14:38:34.673,22.664,51.016,-8.772,343.746,343.746
1517305114680,2018-01-30T14:38:34.680,22.671,52.341,-4.096,344.881,344.881
1517305114688,2018-01-30T14:38:34.688,22.679,53.386,0.149,345.749,345.749
1517305114695,2018-01-30T14:38:34.695,22.686,54.022,3.737,346.441,346.441
1517305114703,2018-01-30T14:38:34.703,22.694,54.246,6.548,347.061,347.061
1517305114718,2018-01-30T14:38:34.718,22.709,54.127,8.592,347.727,347.727
1517305114725,2018-01-30T14:38:34.725,22.716,53.760,10.008,348.555,348.555
1517305114733,2018-01-30T14:38:34.733,22.724,53.288,11.020,349.619,349.619
1517305114748,2018-01-30T14:38:34.748,22.739,52.856,11.935,350.981,350.981
1517305114755,2018-01-30T14:38:34.755,22.746,52.565,13.053,352.639,352.639
1517305114763,2018-01-30T14:38:34.763,22.754,52.394,14.503,354.482,354.482
1517305114778,2018-01-30T14:38:34.778,22.769,52.225,16.159,356.356,356.356
1517305114785,2018-01-30T14:38:34.785,22.776,52.063,17.769,358.108,358.108
1517305114801,2018-01-30T14:38:34.801,22.792,51.938,19.204,359.717,359.717
1517305114808,2018-01-30T14:38:34.808,22.799,51.862,20.465,1.262,1.262
1517305114815,2018-01-30T14:38:34.815,22.806,51.859,21.583,2.731,2.731
1517305114830,2018-01-30T14:38:34.830,22.821,51.846,22.663,4.074,4.074
1517305114838,2018-01-30T14:38:34.838,22.829,51.720,23.772,5.271,5.271
1517305114845,2018-01-30T14:38:34.845,22.836,51.498,24.821,6.345,6.345
1517305114868,2018-01-30T14:38:34.868,22.859,51.209,25.690,7.356,7.356
1517305114875,2018-01-30T14:38:34.875,22.866,50.816,26.353,8.328,8.328
