epoch (ms),time (05:00),elapsed (s),pitch (deg),roll (deg),yaw (deg),heading (deg)
1517304963679,2018-01-30T14:36:03.679,20.259,-137.695,-52.443,40.743,40.743
1517304963687,2018-01-30T14:36:03.687,20.267,-137.442,-52.362,40.340,40.340
1517304963694,2018-01-30T14:36:03.694,20.274,-137.211,-52.281,39.954,39.954
1517304963702,2018-01-30T14:36:03.702,20.282,-137.019,-52.200,39.603,39.603
1517304963709,2018-01-30T14:36:03.709,20.289,-136.847,-52.124,39.292,39.292
1517304963717,2018-01-30T14:36:03.717,20.297,-136.690,-52.052,39.004,39.004
1517304963724,2018-01-30T14:36:03.724,20.304,-136.543,-51.975,38.709,38.709
1517304963733,2018-01-30T14:36:03.733,20.313,-136.403,-51.890,38.408,38.408
1517304963746,2018-01-30T14:36:03.746,20.326,-136.286,-51.856,38.182,38.182
1517304963753,2018-01-30T14:36:03.753,20.333,-136.148,-51.812,37.913,37.913
1517304963761,2018-01-30T14:36:03.761,20.341,-136.007,-51.734,37.603,37.603
1517304963776,2018-01-30T14:36:03.776,20.356,-135.885,-51.636,37.306,37.306
1517304963783,2018-01-30T14:36:03.783,20.363,-135.757,-51.553,37.042,37.042
1517304963791,2018-01-30T14:36:03.791,20.371,-135.644,-51.477,36.808,36.808
1517304963798,2018-01-30T14:36:03.798,20.378,-135.556,-51.402,36.595,36.595
1517304963806,2018-01-30T14:36:03.806,20.386,-135.467,-51.332,36.376,36.376
1517304963813,2018-01-30T14:36:03.813,20.393,-135.386,-51.262,36.146,36.146
1517304963821,2018-01-30T14:36:03.821,20.401,-135.316,-51.191,35.918,35.918
1517304963828,2018-01-30T14:36:03.828,20.408,-135.248,-51.124,35.707,35.707
1517304963836,2018-01-30T14:36:03.836,20.416,-135.175,-51.060,35.515,35.515
1517304963844,2018-01-30T14:36:03.844,20.424,-135.113,-50.998,35.334,35.334
1517304963852,2018-01-30T14:36:03.852,20.432,-135.069,-50.935,35.166,35.166
1517304963865,2018-01-30T14:36:03.865,20.445,-135.030,-50.881,35.010,35.010
1517304963872,2018-01-30T14:36:03.872,20.452,-134.992,-50.834,34.860,34.860
1517304963880,2018-01-30T14:36:03.880,20.460,-134.946,-50.794,34.714,34.714
1517304963887,2018-01-30T14:36:03.887,20.467,-134.872,-50.765,34.568,34.568
1517304963903,2018-01-30T14:36:03.903,20.483,-134.770,-50.745,34.403,34.403
1517304963909,2018-01-30T14:36:03.909,20.489,-134.681,-50.724,34.231,34.231
1517304963917,2018-01-30T14:36:03.917,20.497,-134.606,-50.698,34.067,34.067
1517304963926,2018-01-30T14:36:03.926,20.506,-134.504,-50.681,33.911,33.911
1517304963934,2018-01-30T14:36:03.934,20.514,-134.382,-50.669,33.749,33.749
1517304963947,2018-01-30T14:36:03.947,20.527,-134.249,-50.657,33.576,33.576
1517304963963,2018-01-30T14:36:03.963,20.543,-134.077,-50.646,33.355,33.355
1517304963970,2018-01-30T14:36:03.970,20.550,-133.875,-50.637,33.096,33.096
1517304963987,2018-01-30T14:36:03.987,20.567,-133.665,-50.613,32.812,32.812
1517304963993,2018-01-30T14:36:03.993,20.573,-133.462,-50.582,32.527,32.527
1517304964001,2018-01-30T14:36:04.001,20.581,-133.252,-50.547,32.231,32.231
1517304964008,2018-01-30T14:36:04.008,20.588,-133.045,-50.539,31.963,31.963
1517304964023,2018-01-30T14:36:04.023,20.603,-132.844,-50.542,31.709,31.709
1517304964031,2018-01-30T14:36:04.031,20.611,-132.593,-50.493,31.360,31.360
1517304964038,2018-01-30T14:36:04.038,20.618,-132.312,-50.439,30.988,30.988
1517304964046,2018-01-30T14:36:04.046,20.626,-132.021,-50.369,30.580,30.580
1517304964053,2018-01-30T14:36:04.053,20.633,-131.742,-50.285,30.152,30.152
1517304964061,2018-01-30T14:36:04.061,20.641,-131.460,-50.188,29.698,29.698
1517304964069,2018-01-30T14:36:04.069,20.649,-131.257,-50.218,29.468,29.468
1517304964082,2018-01-30T14:36:04.082,20.662,-131.040,-50.240,29.230,29.230
1517304964090,2018-01-30T14:36:04.090,20.670,-130.793,-50.212,28.894,28.894
1517304964097,2018-01-30T14:36:04.097,20.677,-130.504,-50.147,28.472,28.472
1517304964105,2018-01-30T14:36:04.105,20.685,-130.141,-50.011,27.910,27.910
1517304964120,2018-01-30T14:36:04.120,20.700,-129.763,-49.876,27.348,27.348
1517304964127,2018-01-30T14:36:04.127,20.707,-129.383,-49.741,26.770,26.770
1517304964142,2018-01-30T14:36:04.142,20.722,-128.997,-49.606,26.165,26.165
1517304964150,2018-01-30T14:36:04.150,20.730,-128.630,-49.462,25.569,25.569
1517304964157,2018-01-30T14:36:04.157,20.737,-128.323,-49.365,25.122,25.122
1517304964165,2018-01-30T14:36:04.165,20.745,-128.029,-49.286,24.760,24.760
1517304964180,2018-01-30T14:36:04.180,20.760,-127.690,-49.227,24.413,24.413
1517304964187,2018-01-30T14:36:04.187,20.767,-127.257,-49.094,23.892,23.892
1517304964195,2018-01-30T14:36:04.195,20.775,-126.799,-48.958,23.310,23.310
1517304964210,2018-01-30T14:36:04.210,20.790,-126.308,-48.821,22.675,22.675
1517304964217,2018-01-30T14:36:04.217,20.797,-125.757,-48.703,22.024,22.024
1517304964225,2018-01-30T14:36:04.225,20.805,-125.162,-48.583,21.359,21.359
1517304964239,2018-01-30T14:36:04.239,20.819,-124.593,-48.459,20.719,20.719
1517304964247,2018-01-30T14:36:04.247,20.827,-124.054,-48.336,20.107,20.107
1517304964255,2018-01-30T14:36:04.255,20.835,-123.555,-48.196,19.526,19.526
1517304964269,2018-01-30T14:36:04.269,20.849,-123.066,-48.050,18.987,18.987
1517304964277,2018-01-30T14:36:04.277,20.857,-122.576,-47.908,18.470,18.470
1517304964284,2018-01-30T14:36:04.284,20.864,-122.066,-47.765,17.934,17.934
1517304964300,2018-01-30T14:36:04.300,20.880,-121.554,-47.623,17.363,17.363
1517304964307,2018-01-30T14:36:04.307,20.887,-121.032,-47.485,16.776,16.776
1517304964315,2018-01-30T14:36:04.315,20.895,-120.487,-47.361,16.206,16.206
1517304964330,2018-01-30T14:36:04.330,20.910,-119.937,-47.250,15.657,15.657
1517304964337,2018-01-30T14:36:04.337,20.917,-119.362,-47.160,15.082,15.082
1517304964352,2018-01-30T14:36:04.352,20.932,-118.771,-47.085,14.464,14.464
1517304964360,2018-01-30T14:36:04.360,20.940,-118.202,-47.013,13.822,13.822
1517304964367,2018-01-30T14:36:04.367,20.947,-117.691,-46.931,13.203,13.203
1517304964382,2018-01-30T14:36:04.382,20.962,-117.280,-46.825,12.670,12.670
1517304964391,2018-01-30T14:36:04.391,20.971,-116.915,-46.705,12.217,12.217
1517304964398,2018-01-30T14:36:04.398,20.978,-116.480,-46.602,11.778,11.778
1517304964412,2018-01-30T14:36:04.412,20.992,-115.994,-46.517,11.294,11.294
1517304964420,2018-01-30T14:36:04.420,21.000,-115.535,-46.442,10.775,10.775
1517304964427,2018-01-30T14:36:04.427,21.007,-115.113,-46.372,10.262,10.262
1517304964442,2018-01-30T14:36:04.442,21.022,-114.710,-46.305,9.773,9.773
1517304964450,2018-01-30T14:36:04.450,21.030,-114.321,-46.240,9.303,9.303
1517304964457,2018-01-30T14:36:04.457,21.037,-113.986,-46.170,8.839,8.839
1517304964472,2018-01-30T14:36:04.472,21.052,-113.723,-46.094,8.379,8.379
1517304964481,2018-01-30T14:36:04.481,21.061,-113.498,-46.024,7.905,7.905
1517304964488,2018-01-30T14:36:04.488,21.068,-113.330,-45.961,7.449,7.449
1517304964502,2018-01-30T14:36:04.502,21.082,-113.203,-45.905,7.042,7.042
1517304964510,2018-01-30T14:36:04.510,21.090,-113.081,-45.858,6.683,6.683
1517304964517,2018-01-30T14:36:04.517,21.097,-112.963,-45.822,6.349,6.349
1517304964532,2018-01-30T14:36:04.532,21.112,-112.869,-45.783,6.033,6.033
1517304964540,2018-01-30T14:36:04.540,21.120,-112.805,-45.734,5.744,5.744
1517304964547,2018-01-30T14:36:04.547,21.127,-112.773,-45.673,5.470,5.470
1517304964562,2018-01-30T14:36:04.562,21.142,-112.794,-45.609,5.214,5.214
1517304964570,2018-01-30T14:36:04.570,21.150,-112.872,-45.547,4.974,4.974
1517304964585,2018-01-30T14:36:04.585,21.165,-112.988,-45.487,4.749,4.749
1517304964592,2018-01-30T14:36:04.592,21.172,-113.114,-45.428,4.531,4.531
1517304964600,2018-01-30T14:36:04.600,21.180,-113.221,-45.372,4.311,4.311
1517304964615,2018-01-30T14:36:04.615,21.195,-113.279,-45.318,4.082,4.082
1517304964622,2018-01-30T14:36:04.622,21.202,-113.297,-45.264,3.827,3.827
1517304964630,2018-01-30T14:36:04.630,21.210,-113.299,-45.209,3.554,3.554
1517304964645,2018-01-30T14:36:04.645,21.225,-113.280,-45.153,3.279,3.279
1517304964652,2018-01-30T14:36:04.652,21.232,-113.232,-45.104,3.008,3.008
1517304964667,2018-01-30T14:36:04.667,21.247,-113.117,-45.061,2.731,2.731
1517304964675,2018-01-30T14:36:04.675,21.255,-113.009,-45.008,2.456,2.456
1517304964690,2018-01-30T14:36:04.690,21.270,-112.898,-44.947,2.183,2.183
1517304964699,2018-01-30T14:36:04.699,21.279,-112.769,-44.886,1.910,1.910
1517304964706,2018-01-30T14:36:04.706,21.286,-112.656,-44.824,1.651,1.651
1517304964713,2018-01-30T14:36:04.713,21.293,-112.589,-44.764,1.409,1.409
1517304964721,2018-01-30T14:36:04.721,21.301,-112.557,-44.723,1.192,1.192
1517304964735,2018-01-30T14:36:04.735,21.315,-112.537,-44.694,0.993,0.993
1517304964742,2018-01-30T14:36:04.742,21.322,-112.520,-44.658,0.776,0.776
1517304964750,2018-01-30T14:36:04.750,21.330,-112.477,-44.620,0.569,0.569
1517304964765,2018-01-30T14:36:04.765,21.345,-112.364,-44.584,0.372,0.372
1517304964772,2018-01-30T14:36:04.772,21.352,-112.248,-44.544,0.186,0.186
1517304964787,2018-01-30T14:36:04.787,21.367,-112.152,-44.501,0.012,0.012
1517304964795,2018-01-30T14:36:04.795,21.375,-112.040,-44.464,359.835,359.835
1517304964802,2018-01-30T14:36:04.802,21.382,-111.939,-44.427,359.663,359.663
1517304964818,2018-01-30T14:36:04.818,21.398,-111.869,-44.382,359.500,359.500
1517304964824,2018-01-30T14:36:04.824,21.404,-111.816,-44.332,359.359,359.359
1517304964832,2018-01-30T14:36:04.832,21.412,-111.768,-44.279,359.240,359.240
1517304964847,2018-01-30T14:36:04.847,21.427,-111.713,-44.221,359.123,359.123
1517304964855,2018-01-30T14:36:04.855,21.435,-111.652,-44.166,359.004,359.004
1517304964862,2018-01-30T14:36:04.862,21.442,-111.588,-44.112,358.881,358.881
1517304964877,2018-01-30T14:36:04.877,21.457,-111.505,-44.066,358.761,358.761
1517304964885,2018-01-30T14:36:04.885,21.465,-111.414,-44.022,358.659,358.659
1517304964892,2018-01-30T14:36:04.892,21.472,-111.334,-43.974,358.569,358.569
1517304964907,2018-01-30T14:36:04.907,21.487,-111.255,-43.928,358.488,358.488
1517304964914,2018-01-30T14:36:04.914,21.494,-111.187,-43.886,358.421,358.421
1517304964922,2018-01-30T14:36:04.922,21.502,-111.150,-43.846,358.370,358.370
1517304964937,2018-01-30T14:36:04.937,21.517,-111.148,-43.807,358.338,358.338
1517304964945,2018-01-30T14:36:04.945,21.525,-111.142,-43.764,358.317,358.317
1517304964952,2018-01-30T14:36:04.952,21.532,-111.125,-43.713,358.291,358.291
1517304964967,2018-01-30T14:36:04.967,21.547,-111.095,-43.659,358.254,358.254
1517304964974,2018-01-30T14:36:04.974,21.554,-111.059,-43.608,358.214,358.214
1517304964990,2018-01-30T14:36:04.990,21.570,-111.017,-43.568,358.187,358.187
1517304964997,2018-01-30T14:36:04.997,21.577,-110.953,-43.543,358.175,358.175
1517304965005,2018-01-30T14:36:05.005,21.585,-110.894,-43.526,358.187,358.187
1517304965020,2018-01-30T14:36:05.020,21.600,-110.848,-43.509,358.208,358.208
1517304965027,2018-01-30T14:36:05.027,21.607,-110.808,-43.487,358.229,358.229
1517304965035,2018-01-30T14:36:05.035,21.615,-110.784,-43.458,358.249,358.249
1517304965050,2018-01-30T14:36:05.050,21.630,-110.762,-43.430,358.275,358.275
1517304965057,2018-01-30T14:36:05.057,21.637,-110.702,-43.410,358.300,358.300
1517304965065,2018-01-30T14:36:05.065,21.645,-110.620,-43.398,358.323,358.323
1517304965087,2018-01-30T14:36:05.087,21.667,-110.550,-43.396,358.352,358.352
1517304965094,2018-01-30T14:36:05.094,21.674,-110.482,-43.407,358.401,358.401
1517304965102,2018-01-30T14:36:05.102,21.682,-110.395,-43.433,358.454,358.454
1517304965109,2018-01-30T14:36:05.109,21.689,-110.312,-43.467,358.504,358.504
1517304965117,2018-01-30T14:36:05.117,21.697,-110.255,-43.488,358.529,358.529
1517304965132,2018-01-30T14:36:05.132,21.712,-110.198,-43.504,358.557,358.557
1517304965139,2018-01-30T14:36:05.139,21.719,-110.142,-43.520,358.607,358.607
1517304965147,2018-01-30T14:36:05.147,21.727,-110.076,-43.532,358.669,358.669
1517304965155,2018-01-30T14:36:05.155,21.735,-109.988,-43.547,358.725,358.725
1517304965170,2018-01-30T14:36:05.170,21.750,-109.896,-43.562,358.773,358.773
1517304965177,2018-01-30T14:36:05.177,21.757,-109.789,-43.574,358.807,358.807
1517304965193,2018-01-30T14:36:05.193,21.773,-109.644,-43.659,358.920,358.920
1517304965200,2018-01-30T14:36:05.200,21.780,-109.490,-43.663,358.931,358.931
1517304965207,2018-01-30T14:36:05.207,21.787,-109.344,-43.657,358.930,358.930
1517304965222,2018-01-30T14:36:05.222,21.802,-109.200,-43.633,358.922,358.922
1517304965230,2018-01-30T14:36:05.230,21.810,-109.030,-43.592,358.898,358.898
1517304965237,2018-01-30T14:36:05.237,21.817,-108.826,-43.537,358.841,358.841
1517304965252,2018-01-30T14:36:05.252,21.832,-108.610,-43.461,358.745,358.745
1517304965259,2018-01-30T14:36:05.259,21.839,-108.377,-43.362,358.611,358.611
1517304965267,2018-01-30T14:36:05.267,21.847,-108.124,-43.237,358.440,358.440
1517304965297,2018-01-30T14:36:05.297,21.877,-107.879,-43.086,358.241,358.241
1517304965305,2018-01-30T14:36:05.305,21.885,-107.694,-42.906,358.024,358.024
1517304965312,2018-01-30T14:36:05.312,21.892,-107.591,-42.699,357.814,357.814
1517304965320,2018-01-30T14:36:05.320,21.900,-107.552,-42.480,357.639,357.639
1517304965327,2018-01-30T14:36:05.327,21.907,-107.581,-42.261,357.489,357.489
1517304965335,2018-01-30T14:36:05.335,21.915,-107.670,-42.049,357.340,357.340
1517304965342,2018-01-30T14:36:05.342,21.922,-107.793,-41.844,357.194,357.194
1517304965350,2018-01-30T14:36:05.350,21.930,-107.938,-41.640,357.069,357.069
1517304965357,2018-01-30T14:36:05.357,21.937,-108.090,-41.429,356.952,356.952
1517304965372,2018-01-30T14:36:05.372,21.952,-108.229,-41.214,356.827,356.827
1517304965380,2018-01-30T14:36:05.380,21.960,-108.348,-41.007,356.687,356.687
1517304965395,2018-01-30T14:36:05.395,21.975,-108.457,-40.815,356.538,356.538
1517304965402,2018-01-30T14:36:05.402,21.982,-108.569,-40.644,356.403,356.403
1517304965410,2018-01-30T14:36:05.410,21.990,-108.695,-40.498,356.302,356.302
1517304965425,2018-01-30T14:36:05.425,22.005,-108.842,-40.369,356.242,356.242
1517304965432,2018-01-30T14:36:05.432,22.012,-109.002,-40.250,356.223,356.223
1517304965440,2018-01-30T14:36:05.440,22.020,-109.161,-40.130,356.231,356.231
1517304965455,2018-01-30T14:36:05.455,22.035,-109.295,-40.020,356.257,356.257
1517304965463,2018-01-30T14:36:05.463,22.043,-109.416,-39.920,356.293,356.293
1517304965471,2018-01-30T14:36:05.471,22.051,-109.535,-39.835,356.350,356.350
1517304965485,2018-01-30T14:36:05.485,22.065,-109.646,-39.767,356.439,356.439
1517304965492,2018-01-30T14:36:05.492,22.072,-109.738,-39.691,356.517,356.517
1517304965500,2018-01-30T14:36:05.500,22.080,-109.802,-39.631,356.611,356.611
1517304965515,2018-01-30T14:36:05.515,22.095,-109.844,-39.584,356.724,356.724
1517304965522,2018-01-30T14:36:05.522,22.102,-109.886,-39.546,356.864,356.864
1517304965530,2018-01-30T14:36:05.530,22.110,-109.946,-39.518,357.037,357.037
1517304965545,2018-01-30T14:36:05.545,22.125,-110.023,-39.498,357.240,357.240
1517304965552,2018-01-30T14:36:05.552,22.132,-110.114,-39.504,357.483,357.483
1517304965559,2018-01-30T14:36:05.559,22.139,-110.221,-39.568,357.796,357.796
1517304965575,2018-01-30T14:36:05.575,22.155,-110.313,-39.644,358.117,358.117
1517304965590,2018-01-30T14:36:05.590,22.170,-110.388,-39.723,358.443,358.443
1517304965605,2018-01-30T14:36:05.605,22.185,-110.442,-39.797,358.773,358.773
1517304965612,2018-01-30T14:36:05.612,22.192,-110.473,-39.858,359.091,359.091
1517304965620,2018-01-30T14:36:05.620,22.200,-110.479,-39.914,359.399,359.399
1517304965627,2018-01-30T14:36:05.627,22.207,-110.468,-39.957,359.691,359.691
1517304965635,2018-01-30T14:36:05.635,22.215,-110.418,-39.991,359.961,359.961
1517304965642,2018-01-30T14:36:05.642,22.222,-110.327,-40.020,0.211,0.211
1517304965657,2018-01-30T14:36:05.657,22.237,-110.217,-40.038,0.436,0.436
1517304965665,2018-01-30T14:36:05.665,22.245,-110.098,-40.040,0.639,0.639
1517304965672,2018-01-30T14:36:05.672,22.252,-109.972,-40.025,0.828,0.828
1517304965687,2018-01-30T14:36:05.687,22.267,-109.834,-39.995,0.999,0.999
1517304965695,2018-01-30T14:36:05.695,22.275,-109.693,-39.950,1.148,1.148
1517304965702,2018-01-30T14:36:05.702,22.282,-109.554,-39.899,1.282,1.282
1517304965717,2018-01-30T14:36:05.717,22.297,-109.412,-39.846,1.403,1.403
1517304965725,2018-01-30T14:36:05.725,22.305,-109.272,-39.796,1.517,1.517
1517304965732,2018-01-30T14:36:05.732,22.312,-109.139,-39.751,1.617,1.617
1517304965747,2018-01-30T14:36:05.747,22.327,-108.999,-39.709,1.695,1.695
1517304965755,2018-01-30T14:36:05.755,22.335,-108.851,-39.671,1.754,1.754
1517304965762,2018-01-30T14:36:05.762,22.342,-108.698,-39.635,1.791,1.791
1517304965777,2018-01-30T14:36:05.777,22.357,-108.545,-39.596,1.803,1.803
1517304965785,2018-01-30T14:36:05.785,22.365,-108.400,-39.551,1.791,1.791
1517304965800,2018-01-30T14:36:05.800,22.380,-108.278,-39.495,1.757,1.757
1517304965807,2018-01-30T14:36:05.807,22.387,-108.207,-39.424,1.720,1.720
1517304965822,2018-01-30T14:36:05.822,22.402,-108.072,-39.517,1.888,1.888
1517304965830,2018-01-30T14:36:05.830,22.410,-107.973,-39.583,2.037,2.037
1517304965845,2018-01-30T14:36:05.845,22.425,-108.000,-39.497,2.012,2.012
1517304965852,2018-01-30T14:36:05.852,22.432,-108.050,-39.410,1.982,1.982
1517304965860,2018-01-30T14:36:05.860,22.440,-108.122,-39.313,1.943,1.943
1517304965867,2018-01-30T14:36:05.867,22.447,-108.176,-39.212,1.904,1.904
1517304965875,2018-01-30T14:36:05.875,22.455,-108.230,-39.102,1.850,1.850
1517304965890,2018-01-30T14:36:05.890,22.470,-108.297,-38.988,1.788,1.788
1517304965897,2018-01-30T14:36:05.897,22.477,-108.359,-38.879,1.722,1.722
1517304965905,2018-01-30T14:36:05.905,22.485,-108.417,-38.786,1.663,1.663
1517304965920,2018-01-30T14:36:05.920,22.500,-108.466,-38.712,1.620,1.620
1517304965927,2018-01-30T14:36:05.927,22.507,-108.491,-38.650,1.579,1.579
1517304965935,2018-01-30T14:36:05.935,22.515,-108.492,-38.592,1.532,1.532
1517304965950,2018-01-30T14:36:05.950,22.530,-108.455,-38.535,1.489,1.489
1517304965957,2018-01-30T14:36:05.957,22.537,-108.365,-38.472,1.424,1.424
1517304965965,2018-01-30T14:36:05.965,22.545,-108.218,-38.404,1.330,1.330
1517304965980,2018-01-30T14:36:05.980,22.560,-108.022,-38.341,1.209,1.209
1517304965987,2018-01-30T14:36:05.987,22.567,-107.798,-38.286,1.076,1.076
1517304966002,2018-01-30T14:36:06.002,22.582,-107.561,-38.243,0.948,0.948
1517304966010,2018-01-30T14:36:06.010,22.590,-107.311,-38.211,0.826,0.826
1517304966017,2018-01-30T14:36:06.017,22.597,-107.046,-38.188,0.694,0.694
1517304966032,2018-01-30T14:36:06.032,22.612,-106.772,-38.167,0.547,0.547
1517304966040,2018-01-30T14:36:06.040,22.620,-106.497,-38.146,0.392,0.392
1517304966047,2018-01-30T14:36:06.047,22.627,-106.212,-38.127,0.226,0.226
1517304966062,2018-01-30T14:36:06.062,22.642,-105.929,-38.106,0.036,0.036
1517304966070,2018-01-30T14:36:06.070,22.650,-105.669,-38.087,359.826,359.826
1517304966077,2018-01-30T14:36:06.077,22.657,-105.383,-38.081,359.597,359.597
1517304966092,2018-01-30T14:36:06.092,22.672,-105.081,-38.079,359.350,359.350
1517304966100,2018-01-30T14:36:06.100,22.680,-104.817,-38.087,359.085,359.085
1517304966107,2018-01-30T14:36:06.107,22.687,-104.554,-38.105,358.799,358.799
1517304966122,2018-01-30T14:36:06.122,22.702,-104.266,-38.126,358.501,358.501
1517304966130,2018-01-30T14:36:06.130,22.710,-103.969,-38.144,358.192,358.192
1517304966137,2018-01-30T14:36:06.137,22.717,-103.670,-38.147,357.861,357.861
1517304966152,2018-01-30T14:36:06.152,22.732,-103.363,-38.122,357.505,357.505
1517304966160,2018-01-30T14:36:06.160,22.740,-103.059,-38.057,357.117,357.117
1517304966167,2018-01-30T14:36:06.167,22.747,-102.781,-37.938,356.704,356.704
1517304966182,2018-01-30T14:36:06.182,22.762,-102.509,-37.779,356.273,356.273
1517304966190,2018-01-30T14:36:06.190,22.770,-102.191,-37.596,355.783,355.783
1517304966205,2018-01-30T14:36:06.205,22.785,-101.895,-37.385,355.239,355.239
1517304966220,2018-01-30T14:36:06.220,22.800,-101.620,-37.154,354.662,354.662
1517304966227,2018-01-30T14:36:06.227,22.807,-101.325,-36.914,354.078,354.078
1517304966235,2018-01-30T14:36:06.235,22.815,-101.026,-36.685,353.499,353.499
1517304966242,2018-01-30T14:36:06.242,22.822,-100.754,-36.480,352.932,352.932
1517304966250,2018-01-30T14:36:06.250,22.830,-100.514,-36.308,352.406,352.406
1517304966265,2018-01-30T14:36:06.265,22.845,-100.326,-36.168,351.932,351.932
1517304966272,2018-01-30T14:36:06.272,22.852,-100.212,-36.054,351.510,351.510
1517304966280,2018-01-30T14:36:06.280,22.860,-100.146,-35.969,351.138,351.138
1517304966297,2018-01-30T14:36:06.297,22.877,-100.099,-35.917,350.808,350.808
1517304966302,2018-01-30T14:36:06.302,22.882,-100.070,-35.898,350.520,350.520
1517304966310,2018-01-30T14:36:06.310,22.890,-100.050,-35.911,350.263,350.263
1517304966325,2018-01-30T14:36:06.325,22.905,-100.025,-35.939,350.026,350.026
1517304966333,2018-01-30T14:36:06.333,22.913,-99.982,-35.962,349.807,349.807
1517304966341,2018-01-30T14:36:06.341,22.921,-99.929,-35.978,349.602,349.602
1517304966355,2018-01-30T14:36:06.355,22.935,-99.870,-35.982,349.390,349.390
1517304966363,2018-01-30T14:36:06.363,22.943,-99.764,-35.977,349.187,349.187
1517304966371,2018-01-30T14:36:06.371,22.951,-99.587,-35.979,349.007,349.007
1517304966385,2018-01-30T14:36:06.385,22.965,-99.387,-35.990,348.851,348.851
1517304966392,2018-01-30T14:36:06.392,22.972,-99.191,-36.004,348.710,348.710
1517304966407,2018-01-30T14:36:06.407,22.987,-98.992,-36.009,348.567,348.567
1517304966415,2018-01-30T14:36:06.415,22.995,-98.797,-35.988,348.403,348.403
1517304966430,2018-01-30T14:36:06.430,23.010,-98.634,-35.929,348.221,348.221
1517304966437,2018-01-30T14:36:06.437,23.017,-98.489,-35.835,348.027,348.027
1517304966445,2018-01-30T14:36:06.445,23.025,-98.340,-35.714,347.814,347.814
1517304966452,2018-01-30T14:36:06.452,23.032,-98.189,-35.581,347.589,347.589
1517304966467,2018-01-30T14:36:06.467,23.047,-98.026,-35.436,347.345,347.345
1517304966475,2018-01-30T14:36:06.475,23.055,-97.848,-35.272,347.086,347.086
1517304966482,2018-01-30T14:36:06.482,23.062,-97.650,-35.079,346.808,346.808
1517304966497,2018-01-30T14:36:06.497,23.077,-97.422,-34.860,346.502,346.502
1517304966505,2018-01-30T14:36:06.505,23.085,-97.166,-34.629,346.168,346.168
1517304966512,2018-01-30T14:36:06.512,23.092,-96.903,-34.397,345.816,345.816
1517304966527,2018-01-30T14:36:06.527,23.107,-96.623,-34.166,345.453,345.453
1517304966542,2018-01-30T14:36:06.542,23.122,-96.326,-33.933,345.078,345.078
1517304966550,2018-01-30T14:36:06.550,23.130,-96.046,-33.686,344.682,344.682
1517304966557,2018-01-30T14:36:06.557,23.137,-95.780,-33.418,344.263,344.263
1517304966565,2018-01-30T14:36:06.565,23.145,-95.516,-33.127,343.804,343.804
1517304966580,2018-01-30T14:36:06.580,23.160,-95.264,-32.821,343.303,343.303
1517304966587,2018-01-30T14:36:06.587,23.167,-95.018,-32.517,342.764,342.764
1517304966595,2018-01-30T14:36:06.595,23.175,-94.775,-32.232,342.200,342.200
1517304966610,2018-01-30T14:36:06.610,23.190,-94.543,-31.982,341.619,341.619
1517304966617,2018-01-30T14:36:06.617,23.197,-94.340,-31.774,341.038,341.038
1517304966625,2018-01-30T14:36:06.625,23.205,-94.199,-31.603,340.474,340.474
1517304966640,2018-01-30T14:36:06.640,23.220,-94.155,-31.455,339.928,339.928
1517304966647,2018-01-30T14:36:06.647,23.227,-94.207,-31.311,339.389,339.389
1517304966655,2018-01-30T14:36:06.655,23.235,-94.314,-31.148,338.842,338.842
1517304966670,2018-01-30T14:36:06.670,23.250,-94.427,-30.956,338.282,338.282
1517304966677,2018-01-30T14:36:06.677,23.257,-94.522,-30.729,337.693,337.693
1517304966685,2018-01-30T14:36:06.685,23.265,-94.586,-30.469,337.072,337.072
1517304966700,2018-01-30T14:36:06.700,23.280,-94.584,-30.181,336.431,336.431
1517304966707,2018-01-30T14:36:06.707,23.287,-94.486,-29.880,335.777,335.777
1517304966715,2018-01-30T14:36:06.715,23.295,-94.307,-29.586,335.097,335.097
1517304966730,2018-01-30T14:36:06.730,23.310,-94.128,-29.297,334.410,334.410
1517304966738,2018-01-30T14:36:06.738,23.318,-93.957,-29.013,333.761,333.761
1517304966753,2018-01-30T14:36:06.753,23.333,-93.782,-28.739,333.160,333.160
1517304966761,2018-01-30T14:36:06.761,23.341,-93.649,-28.483,332.600,332.600
1517304966768,2018-01-30T14:36:06.768,23.348,-93.572,-28.256,332.077,332.077
1517304966776,2018-01-30T14:36:06.776,23.356,-93.530,-28.061,331.588,331.588
1517304966792,2018-01-30T14:36:06.792,23.372,-93.538,-27.890,331.126,331.126
1517304966797,2018-01-30T14:36:06.797,23.377,-93.599,-27.725,330.692,330.692
1517304966820,2018-01-30T14:36:06.820,23.400,-93.690,-27.559,330.283,330.283
1517304966827,2018-01-30T14:36:06.827,23.407,-93.767,-27.391,329.886,329.886
1517304966835,2018-01-30T14:36:06.835,23.415,-93.817,-27.225,329.494,329.494
1517304966842,2018-01-30T14:36:06.842,23.422,-93.827,-27.073,329.100,329.100
1517304966850,2018-01-30T14:36:06.850,23.430,-93.775,-26.943,328.695,328.695
1517304966857,2018-01-30T14:36:06.857,23.437,-93.684,-26.818,328.293,328.293
1517304966872,2018-01-30T14:36:06.872,23.452,-93.553,-26.693,327.915,327.915
1517304966879,2018-01-30T14:36:06.879,23.459,-93.413,-26.561,327.569,327.569
1517304966889,2018-01-30T14:36:06.889,23.469,-93.274,-26.423,327.264,327.264
